id,sku_id,description,primary_image
65dfbd6a-9f3c-4c69-95f6-7fc0d172b69e,10703,"DECORATIVE CERAMIC VASE, PEARL/BROWN SNAKE",https://fileserver-g-p.sourcerer.tech/files/ad9b38b0-3ae1-4dd6-aba6-f5c31a74c7b4
b6b773e8-d64e-4392-973e-dda18cc03a1c,10704,"SNAKESKIN CERAMIC VASE 29""",https://fileserver-g-p.sourcerer.tech/files/d53ab87a-7200-44fe-aee7-6ee96fb72c3b
9ef1375e-560c-4458-a087-3839d4b4b60c,10705,"SNAKESKIN CERAMIC VASE, 32.5""",https://fileserver-g-p.sourcerer.tech/files/c4b47242-0343-4c46-8899-6f9c150dcc33
4470bbe5-db8b-42c3-b0aa-8792a8b94e61,10706,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/beb66e92-9e3a-428f-9c7d-8a0038e88d18
683575dc-8bf1-437a-957f-b67e3c1a2a07,10707,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/f057ff18-1cb3-45fe-8833-a6ab0f72fe24
3c01ec24-9c27-4c73-a737-d362ec75f61c,10708,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/a05553be-bc2f-4835-a5de-017c063914c0
178fcff6-51eb-45e1-a143-c99769055168,10709,"DECORATIVE CERAMIC COVERED JAR, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/68c91b89-fcf1-4b35-a26e-a567682fa327
a8d077eb-62a9-4796-8456-b7700f1483eb,10710,BLUE OMBRE CERAMIC VASE,https://fileserver-g-p.sourcerer.tech/files/db62486d-59b7-4797-903e-af21d5c029b2
551e09d4-1689-47ed-a685-612b8f993693,10711,"DECORATIVE CERAMIC JAR, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/7074d4e6-f48a-4a29-b1ec-7d94cd195b3f
7ec77656-073e-488b-b6d2-29d0326f45c2,10712,BLUE OMBRE CERAMIC EGG,https://fileserver-g-p.sourcerer.tech/files/262b2d7d-75c0-4140-a64a-fb0ee59f1676
4429e660-1667-40af-8da3-717ab3f9ec1b,10713,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/2692acab-4751-478e-a71c-990c947f9297
15afcdf9-c466-4a22-84b3-e7d7b176abe7,10714,"DECORATIVE CERAMIC VASE, GUN METAL",https://fileserver-g-p.sourcerer.tech/files/a84fab44-f22e-4aca-9170-072faaf13742
e1dc033e-8bf3-4a0d-881a-f20b8388c746,10715,"PLANTER, CERAMIC, BLUE",https://fileserver-g-p.sourcerer.tech/files/555c946c-147b-4f7c-b64d-4801641e53ef
052caee0-4426-437a-8f0a-4906911d0ced,10715D,"CERAMIC PLANTER, BLUE",https://fileserver-g-p.sourcerer.tech/files/53d61b44-8c00-4d4f-969a-033a9eebe6c7
739e1e85-b89f-4a1c-8cc3-ba033136b539,10716,"PLANTER, CERAMIC, BLUE",https://fileserver-g-p.sourcerer.tech/files/90ed29bc-c22f-48a3-91ea-9ce55a7beaed
89c83e10-5d07-47a2-a6d6-76b2adebcd76,10716D,"CERAMIC PLANTER, BLUE",https://fileserver-g-p.sourcerer.tech/files/99b21897-5225-4bec-85c0-98e02544e61d
2d1ddd9c-f0bd-43eb-825c-47479217691d,10717,"BLUE/WHITE CERAMIC HORSE 6.5""",https://fileserver-g-p.sourcerer.tech/files/e219e074-5b6f-4c83-aba3-97068bf5be9e
0348cf08-66e3-4dda-8852-e371ea9926dc,10718,BLUE/WHITE CERAMIC BIRD,https://fileserver-g-p.sourcerer.tech/files/40bc2deb-cdab-4b5a-824a-4e69e1dd669d
a9be4e1d-ab47-4b42-b597-1532870a87c2,10719,"BLUE/WHITE CERAMIC HORSE 4""",https://fileserver-g-p.sourcerer.tech/files/2fddbcca-9b7a-455a-b777-bb0ed176ba76
2b6c198a-804a-4c5b-ba26-a1c59f174e94,10720,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/85955008-6ba4-4767-bab2-eeed4e3b5da8
cf867511-d42c-453b-9b11-ad79ef090cfe,10721,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/6671020c-48f2-40e7-9268-cbe4ace07968
334abf65-37be-45db-bb53-f5c94806cadd,10722,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/4c5742dd-fa80-47d3-b4c3-37db18317289
1f06c6dd-710d-46c1-b0cb-ca31c632eeae,10723,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/19fc39ba-c0bb-4ca3-a6ed-1f0d375c398b
c279a23f-d551-4988-a3df-5a60378370c7,10724,"DECORATIVE CERAMIC GEO VASE, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/57a1d5e4-d8ca-4468-ae78-db8c6b92893a
f743917c-f212-484a-b734-f624ff3bd647,10725,"DECORATIVE CERAMIC VASE, BLUEOMBRE",https://fileserver-g-p.sourcerer.tech/files/ca021dd2-2d6d-4560-a52c-b3035645ef04
7f246dc2-fdeb-4b55-938b-c86303775eb4,10726,"DECORATIVE CERAMIC VASE, BLUEOMBRE",https://fileserver-g-p.sourcerer.tech/files/08e7cffa-077a-4ee0-92cb-6f62471411e6
44e7ff04-3f84-4eb1-b6c9-9d3302f16d8d,10727,"DECORATIVE CERAMIC VASE, BLUEOMBRE",https://fileserver-g-p.sourcerer.tech/files/77dc1307-93c1-4751-bda7-1991b1a48756
871683c4-5db7-4bd6-b421-82dfdc4c5628,10728,"CERAMIC GARDEN STOOL, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/68980351-750e-4f80-9bf2-1e7fe271c313
3a5e82bb-9264-4ae2-b1b0-68474bb6ddde,10729,"CERAMIC GARDEN STOOL, BLUE OMBRE",https://fileserver-g-p.sourcerer.tech/files/af441728-85d5-4d56-9d28-ab9a864d751b
6df5eb9e-ed5e-4189-a396-c5e7606cd69b,10730,"BRONZE CERAMIC TEALIGHT HOLDER11.25""",https://fileserver-g-p.sourcerer.tech/files/e05a8dd0-71ea-474d-b683-ad0955b787b3
b4adba27-551b-4357-a955-55c236a22a13,10731,"BRONZE CERAMIC TEALIGHT HOLDER, 12""",https://fileserver-g-p.sourcerer.tech/files/6b26bfde-3d28-471a-ab93-0d5c589b0534
39f838ec-56ab-4906-8a85-88684d11ac43,10732,"DECORATIVE CERAMIC TRIBAL COVERED JAR, TEAL",https://fileserver-g-p.sourcerer.tech/files/aaa9818d-f050-48b0-a4ce-6548006014f1
f4845780-11e7-40fd-ae5a-6d1cd6bf498a,10732-01,"DECORATIVE CERAMIC TRIBAL COVERED JAR, WHITE",https://fileserver-g-p.sourcerer.tech/files/7f84c9d3-1bb2-4d5d-bdb4-6802e6983981
96a9da53-200f-4a72-a600-b24578f3cbe5,10732-02,"TURQUOISE SQUARE TRIBAL JAR 11""",https://fileserver-g-p.sourcerer.tech/files/9425f4c7-acd7-4b53-8f57-bb353e1d0456
59e768a9-bee4-4c60-b77b-3753cde81dc4,10733,TEAL SQUARE TRIBAL JAR,https://fileserver-g-p.sourcerer.tech/files/2db6ce77-0d88-4210-9775-32b6440aab0a
e950f025-4ac6-4399-b875-3bbc2f59ec44,10733-01,WHITE SQUARE TRIBAL JAR,https://fileserver-g-p.sourcerer.tech/files/38088cb7-2af4-4c9e-85e6-1b317cbaf1bb
138e9cfa-7773-4a79-b5fb-3b2d9a157085,10733-02,"TURQUOISE SQUARE TRIBAL JAR 19.5""",https://fileserver-g-p.sourcerer.tech/files/dad1dd37-08d0-43c5-a3b3-bdf85267cb0a
69b7401f-4fa3-4bf9-9bcc-f57cbe7c306a,10734,"CERAMIC ANTLER DECOR, BRONZE",https://fileserver-g-p.sourcerer.tech/files/4905f594-f20d-435b-a3b8-208813ac9393
9b0523d7-21e4-4fe1-879b-9c2947fb8617,10735,"CERAMIC ANTLER DECOR, BRONZE",https://fileserver-g-p.sourcerer.tech/files/acf9f01a-f169-4dd5-8f89-22aae1ba10fa
206fa403-5d88-406f-985e-6aded427b91b,10736,"DECORATIVE CERAMIC SEA URCHINVASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/91bc06d0-5771-4c02-82b4-b3a0bcc19723
dc0e80a1-8912-4a62-9c1a-99b03eaedb1d,10737,"DECORATIVE CERAMIC SEA URCHINVASE, PEARL",https://fileserver-g-p.sourcerer.tech/files/7648375d-4f57-4fa8-aafb-e44e6668341a
f307168d-cd0f-4cd2-a80e-f3f4bb0f2e70,10738,"DECORATIVE CERAMIC SEA URCHINVASE, SILVER",https://fileserver-g-p.sourcerer.tech/files/7ba1f84c-6d74-4a5c-9d4e-82dd787396df
0cdc2bef-a16a-4df8-82ef-c90aa9ee165d,10739,"DECORATIVE CERAMIC SEA URCHINVASE, SILVER",https://fileserver-g-p.sourcerer.tech/files/23511f9e-1051-4058-8f2d-7d31a8de439f
79bd868e-51ce-437b-8e00-3141a44ed718,10740,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/82a287b8-3bcb-4a5f-8cb7-df8c626e9a1b
608b2a25-121e-438c-b1d7-9f6d68ba5f9e,10741,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/afe48e2d-b0c6-4277-a470-7706a89a5cc2
298fde9d-0aba-41d5-8d19-8296ca0ec988,10742,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/416fb45d-a787-4879-b17e-0a4ee5b8adad
53ee8bde-1882-4894-b3ba-f655cdf8d047,10748,3/ASST CERAMIC VOTIVE CANDLE HOLDERS,https://fileserver-g-p.sourcerer.tech/files/f515c909-fc8c-403d-9cb9-39581bdbbe46
69b80485-64f0-48a5-9dbf-f725cef8000b,10749,SILVER CERAMIC LEAF PLATE,https://fileserver-g-p.sourcerer.tech/files/507f5d08-043b-4e00-9252-27e4841ba845
deabe9d6-a8ea-415e-8761-3caeedbeb2e7,10750,"BLUE/BLACK CERAMIC VASE 14""",https://fileserver-g-p.sourcerer.tech/files/5f62b034-19db-4baf-bab8-e4d59fce9121
dbd210ba-fa1c-4615-a359-af2bda60a0e0,10751,"DECORATIVE CERAMIC VASE, TAN/BROWN/BLACK",https://fileserver-g-p.sourcerer.tech/files/ebf81713-ab49-4084-9e79-6cd2e2fba36b
8068246c-6c81-46a5-bdad-3e07305b1d95,10752,"DECORATIVE CERAMIC VASE, TAN/BROWN/BLACK",https://fileserver-g-p.sourcerer.tech/files/cdeb47ae-2ae7-4276-89b2-282ec8239c67
81a6581e-d363-4160-ba09-9e27b3fe6d65,10753,"DECORATIVE CERAMIC VASE, TAN/BROWN/BLACK",https://fileserver-g-p.sourcerer.tech/files/4838e183-7ee0-4595-a3e0-43cb1511a539
308bd662-4ece-44f4-abda-eded09a5be20,10754,"BLUE/BLACK CERAMIC VASE 22.5""",https://fileserver-g-p.sourcerer.tech/files/394f71b0-b220-4481-a62c-23a027a445c8
65f5760b-80da-4e45-9e89-ea73f0f34b90,10755,"BLUE/BLACK CERAMIC VASE 19.7""",https://fileserver-g-p.sourcerer.tech/files/57cc75f5-51b6-4411-bb9d-1d2e573c3320
b86adb53-f29d-41f2-af40-b99601714104,10756,"DECORATIVE CERAMIC VASE, GRAY/CREAM",https://fileserver-g-p.sourcerer.tech/files/3774e3da-bc93-4982-b70b-2d325b2094fd
c1a7f636-626b-4370-813c-66c9134eed1b,10757,"DECORATIVE CERAMIC VASE, GRAY/CREAM",https://fileserver-g-p.sourcerer.tech/files/0971574e-4f06-4a6a-b39c-c902b3c8d7f8
e69082dc-9e54-4dc5-80c0-170ff262ee3c,10758,"DECORATIVE CERAMIC VASE, GRAY/CREAM",https://fileserver-g-p.sourcerer.tech/files/db0ddb5c-48de-429e-8d70-2405a0559ce2
865337d3-9d7d-4282-ad90-e967a22d1069,10759,"DECORATIVE CERAMIC VASE, GRAY/CREAM",https://fileserver-g-p.sourcerer.tech/files/9595f725-8e46-4521-a177-22138cb137d7
a0d13a91-f578-467b-afb0-1dd32013fcbf,10760,"DECORATIVE CERAMIC VASE, GRAY/CREAM",https://fileserver-g-p.sourcerer.tech/files/abc43a36-9b2b-4f3a-91e8-85810c097013
a25e6624-7949-42df-9a6a-442db2c9282a,10761,"DECORATIVE CERAMIC PUSSYWILLOWVASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/e14c03f2-00dd-4222-961a-511b2c0505be
2ff706ff-fdd8-4d47-b09d-6982f25d3f6f,10762,"DECORATIVE CERAMIC PUSSYWILLOWVASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/a6b744aa-4f62-48a0-8197-b728ec8bae4f
29d427b5-6e60-41aa-8e5d-a85a8ac835fa,10763,"DECORATIVE CERAMIC PUSSYWILLOWVASE, BLUE",https://fileserver-g-p.sourcerer.tech/files/14d3455e-56f7-4912-88a6-f71341f126f7
7c0580ae-2043-4b9f-857b-43c7aef90860,10764,"CERAMIC APPLE FIGURINE, SILVER",https://fileserver-g-p.sourcerer.tech/files/e7e0c8c1-f10d-4af4-8131-0813ba7ca29a
38905c2e-e173-45b2-8b8a-5952a2e4756b,10765,"CERAMIC PEAR FIGURINE, SILVER",https://fileserver-g-p.sourcerer.tech/files/4ebaa4ef-52e5-43f1-ae6e-d26c3f9884d7
b0266583-4b68-416b-b22f-78916458efb4,10766,"DECORATIVE CERAMIC VASE, SILVER/WHITE",https://fileserver-g-p.sourcerer.tech/files/f64d6b33-7c00-4572-bd9d-84587931e4e5
0e2e48e9-9982-46b0-8410-fd8a41f02df1,10767,"DECORATIVE CERAMIC VASE, SILVER/WHITE",https://fileserver-g-p.sourcerer.tech/files/d21326c4-504f-418b-922e-b0ce4788d404
482aabc4-156e-4225-b0d9-d6d7079a92b8,10768,SILVER CERAMIC CAT,https://fileserver-g-p.sourcerer.tech/files/004b9da1-fbbe-42f3-90e4-ffc7dd7771eb
4649e4cc-a789-4443-8de0-b185b39cef5b,10769,"EIFFEL TOWER COVERED JAR, GRAYGREEN",https://fileserver-g-p.sourcerer.tech/files/9c33b4a2-200b-432d-82d9-6ca8a346f8f1
742c20bd-80ef-4105-a0ba-a98b004a03dd,10770,"EIFFEL TOWER COVERED JAR, GRAYGREEN",https://fileserver-g-p.sourcerer.tech/files/2b046a5d-d7f9-47f6-a1c3-8bc6c7dcd58b
80d8c9f2-27cf-4824-bff5-dbaa5396e6c0,10771,"CERAMIC BOWL W/ CUTOUTS, COPPER",https://fileserver-g-p.sourcerer.tech/files/a5dd086c-91a1-42ef-b77e-c78d5c5117af
ea81855a-5643-4c2d-9c24-d89acaa8a149,10772,"CERAMIC BOWL W/ CUTOUTS, COPPER",https://fileserver-g-p.sourcerer.tech/files/29511c1b-0053-4ba6-9d14-4c3f1de47fc8
af70f909-6495-4b8e-89a6-2a1aaf85bcca,10773,"DECORATIVE COVERED JAR, SILVER",https://fileserver-g-p.sourcerer.tech/files/9aabf87c-d810-4159-afa6-5003939f4091
8e8b4449-4f96-4c1f-b31f-5c2daea90616,10774,"White Basket Weave Jar 16""",https://fileserver-g-p.sourcerer.tech/files/3ec3fdff-4913-42d4-a3bb-04abb11615c1
774b2669-78b5-4619-8f01-af6b7fd36089,10775,"White Basket Weave Jar 19.25""",https://fileserver-g-p.sourcerer.tech/files/f00a709a-0578-4c04-9787-46e826fa88bd
9f96e6c1-38b3-4662-9339-cf20601a332b,10776,"DECORATIVE CERAMIC VASE, SILVER",https://fileserver-g-p.sourcerer.tech/files/f3e636c4-f16d-44b4-ab74-55b93862a837
d2997699-f081-41d0-92db-83740d59491d,10777,"DECORATIVE CERAMIC VASE, SILVER",https://fileserver-g-p.sourcerer.tech/files/34b83355-53d2-448f-9b1e-c478e304a0ba
8ba7b39f-3cd8-405b-bbd6-6f909e6a9e95,10778,"DECORATIVE CERAMIC VASE, SILVER",https://fileserver-g-p.sourcerer.tech/files/e3a99332-d85b-4656-be35-69e11bdc228c
d2c51742-7e63-465d-ad1e-ef3eb0eaaf60,10779,"HORIZONTAL BAND CERAMIC VASE,SILVER",https://fileserver-g-p.sourcerer.tech/files/ede8837a-a5e6-4f57-bed2-928a8188cf16
950aad40-ee44-4331-8104-9e15c19405f5,10779D,"HORIZONTAL BAND CERAMIC VASE,SILVER",https://fileserver-g-p.sourcerer.tech/files/7caf0fc3-cb48-488e-bc99-5e552207480a
975ee9a3-ecf6-4e48-bae2-4a2913f7d6e2,10780,"HORIZONTAL BAND CERAMIC VASE,SILVER",https://fileserver-g-p.sourcerer.tech/files/04cd4396-d3e8-49be-a529-942c7a098781
b3dbe6cf-9e8b-4703-8444-d680847925c2,10780D,"HORIZONTAL BAND CERAMIC VASE,SILVER",https://fileserver-g-p.sourcerer.tech/files/6a76682e-0872-44ee-ac78-6bfe5596bbab
3eeab645-caae-4dc7-a8b5-41f7a415b60c,10781,"SILVER CERAMIC PINEAPPLE 7.25""",https://fileserver-g-p.sourcerer.tech/files/fd7d012c-ca09-4f39-a68b-c4c1227f0dad
b2e9cbd8-f667-4d77-80cf-fcfa46c9ee3f,10782,"SILVER CERAMIC PINEAPPLE 6""",https://fileserver-g-p.sourcerer.tech/files/07aea017-1f5c-4544-98f3-e9c445d240ca
3abfe851-32fd-4ac2-ae86-b0ded32cb6cd,10783,"EC, SILVER CERAMIC PUG DOG",https://fileserver-g-p.sourcerer.tech/files/b94fe5e0-5a52-4d4c-bec8-4fe44b5ff1c3
2fbf24ec-e693-48d8-b9ca-5ce1ff468ea5,10783DS,SILVER CERAMIC PUG DOG DS,https://fileserver-g-p.sourcerer.tech/files/bbe0731a-2be2-4f78-b8ee-b46f1b436cb1
e689fbc4-4fb0-4a98-82e2-723b25ed7448,10784,SILVER CERAMIC SCOTTIE DOG,https://fileserver-g-p.sourcerer.tech/files/45050f30-7095-4002-b85b-c58ab7d4c360
4bbf2b5b-5e53-4650-be08-9c9f63e5cc26,10785,SILVER CERAMIC PHONE BOOTH,https://fileserver-g-p.sourcerer.tech/files/2055c395-62b4-4ac6-831d-352c866b3350
608604e3-8a95-41fb-b61a-20ecab791b66,10786,SILVER CERAMIC FIRE HYDRANT,https://fileserver-g-p.sourcerer.tech/files/97324579-2602-48b9-96e2-be08339a253a
e6d8e6eb-904a-4000-8f36-50accccd204a,10788,"TURQUOISE/GOLD BOTTLE VASE 16.25""",https://fileserver-g-p.sourcerer.tech/files/898ff2ac-5d3a-4e89-b8d3-66ee2cf32c1d
8bf6b660-f9de-4b8d-8f41-552e166ee2d5,10789,"TURQUOISE/GOLD BOTTLE VASE 12.75""",https://fileserver-g-p.sourcerer.tech/files/6f9593ab-bba2-4b58-85d3-63c8fc2f8607
595d7d91-55b4-4db9-8abe-1c08776ebee9,10790,"TURQUOISE/GOLD BOTTLE VASE 10.25""",https://fileserver-g-p.sourcerer.tech/files/8800be61-d2d0-4cb7-bd36-824051a5a808
05e15f7b-43b3-443a-a3fe-bc313aa76c1d,10791,TURQUOISE/GOLD HOLE VASE 15,https://fileserver-g-p.sourcerer.tech/files/f7eeccd4-4cf5-4797-9011-d055af5909c7
2240ee30-0a7b-4ac0-93af-5ecb91f77432,10792,TURQUOISE/GOLD HOLE VASE 13.5,https://fileserver-g-p.sourcerer.tech/files/72a2f9f4-c112-4317-9612-4ac3f66f52c7
7228b22f-4cc1-4ec2-bfde-679d36101998,10793,BLACK/GOLD CANDLE HOLDER 10,https://fileserver-g-p.sourcerer.tech/files/d0018c52-0439-46b1-91c0-4d0b12865c68
df5bcb66-3b31-4386-a080-f540a01c185b,10794,BLACK/GOLD CANDLE HOLDER 7,https://fileserver-g-p.sourcerer.tech/files/b932327e-d5ef-4879-83ce-abaf7ef66aec
a2286a14-ab3b-4bfb-9dcf-0dd731ca65fe,10795,"TEALIGHT CANDLE HOLDER, CERAMIC, BLACK/GOLD",https://fileserver-g-p.sourcerer.tech/files/1a553783-f859-43ca-81cf-612b8c61abe1
6e463193-2420-40d3-ac8e-c81fa05b9453,10795D,"TEALIGHT CANDLE HOLDER, CERAMIC, BLACK/GOLD",https://fileserver-g-p.sourcerer.tech/files/fc7b09d8-b027-44b0-8c63-db5fbc72965a
b3792c6a-eab6-414d-89bc-02e3872455c0,10796,BLACK/GOLD BOTTLE VASE 14.5,https://fileserver-g-p.sourcerer.tech/files/84a763f1-da04-425c-8183-d01602dedebd
41e7284d-3c96-4097-9f52-7bc961447b53,10797,BLACK/GOLD BOTTLE VASE 11.5,https://fileserver-g-p.sourcerer.tech/files/e6c394b0-a057-44f7-a579-5dd29a1c389a
7df4ffef-bbac-4ecf-9faa-497b7bd8c03a,10798,BLACK/GOLD CERAMIC TRAY,https://fileserver-g-p.sourcerer.tech/files/e74b9259-c8ed-4952-983c-6d0845da1ec7
2f75e2a1-c198-493b-861f-69612a5af797,10799,TURQUOISE PLANTER W/ GOLD EDGE,https://fileserver-g-p.sourcerer.tech/files/52679db4-fc38-4523-b19c-b7438e3b23a1
8f12c924-403e-40d5-8da3-4d2c63066c70,10800,BABY BLUE PLANTER W/ GOLD EDGE,https://fileserver-g-p.sourcerer.tech/files/997264e3-8a96-441f-9180-9bfc2d3c8927
521f0e40-949b-491d-b863-a8fe129bf389,10801,PINK PLANTER W/ GOLD EDGE,https://fileserver-g-p.sourcerer.tech/files/9ea3ba06-1fe6-4d65-ae77-474b6d3fc9ea
823e6593-1d42-4414-b236-e57d2375998c,10802,"DECORATIVE CERAMIC COVERED JAR, LIGHT GREEN",https://fileserver-g-p.sourcerer.tech/files/950bd2b7-b94d-4fde-82bb-7210127d1a65
bac6cb12-5041-45b9-922a-7d6356bafbed,10803,"DECORATIVE CERAMIC COVERED JAR, LIGHT BLUE",https://fileserver-g-p.sourcerer.tech/files/4cafc445-f66d-466d-a58a-ca83b04613f4
9805de3e-6569-4885-978f-ccd51922d21b,10804,"DECORATIVE CERAMIC COVERED JAR, PINK",https://fileserver-g-p.sourcerer.tech/files/f60c7783-3706-454d-a2a4-3e5e3d1d74f6
2a500ee3-67f5-4821-bb68-39b24b2ac00e,10805,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/8bd1ba64-4841-4977-83a3-2cc2f35c01e3
11ebf345-a59a-487e-8989-62126afb58a0,10806,"DECORATIVE CERAMIC VASE, GOLD",https://fileserver-g-p.sourcerer.tech/files/e46c85f8-ca5f-4dcb-b5ec-221119966dc8
bdf0cbeb-f845-4253-8367-76855eea65d4,10807,RIBBED GOLD CERAMIC VASE,https://fileserver-g-p.sourcerer.tech/files/7e12d854-7cb2-43b2-8d0b-1a3e94c2370c
99751c6d-4a6f-4bd1-82c0-61deb63ad772,10808,"DECORATIVE CERAMIC VASE, BLACK/GOLD",https://fileserver-g-p.sourcerer.tech/files/43d5b4b1-6688-45e5-93e8-729ed6e301f0
e0e336fe-51a1-476d-9ebb-b362bad9bf18,10809,"DECORATIVE CERAMIC VASE, BLACK/GOLD",https://fileserver-g-p.sourcerer.tech/files/ec296b74-532f-4be0-ae64-1971fbc94b15
bfe56eab-5277-420d-8522-56585b23baee,10810,"DECORATIVE CERAMIC VASE, BLACK/GOLD",https://fileserver-g-p.sourcerer.tech/files/21082204-c377-4adc-869b-bf4b384e26ff
b51354b9-3231-4926-b79f-b2bcf163d8c4,10811,"GEOMETRIC WHITE CERAMIC VASE 9.75""",https://fileserver-g-p.sourcerer.tech/files/496e3671-3ec2-4f12-b041-6ef4edf3f884
6bfacea3-421d-41c0-aa76-24058e96b942,10812,"GEOMETRIC WHITE CERAMIC VASE 6""",https://fileserver-g-p.sourcerer.tech/files/bf25404f-c76e-493a-bc5c-cb0e97bf06ed
f752e8e7-cc03-4da4-a123-7c80c0bd3ee0,10813,GEOMETRIC WHITE CERAMIC VASE,https://fileserver-g-p.sourcerer.tech/files/7fbf5453-3da2-4fe5-ae38-83ffa551d3c0
f87319a2-066c-4dbf-b529-930c72dc152a,10814,LARGE BLACK QUEEN CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/85ac74e8-7724-4c04-b0b9-ee1c4d2ac024
12268448-89f1-4642-9a03-5df4c307940a,10815,LARGE BLACK KNIGHT CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/c19640ad-30e8-4069-a140-569c7a527198
115c9fb5-b08d-4868-9ec1-5339728aac64,10816,LARGE BLACK KING CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/249c3ab5-d477-4855-a0f2-2c7804b7d942
6d74867a-0279-4d58-9094-c01404e17df0,10817,LARGE BLACK ROOK CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/82047afa-c585-4799-b066-48c7969d25e4
7d353e29-f5ba-4cc3-8452-8a16ff66e609,10818,LARGE WHITE QUEEN CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/5f030a2b-987a-4922-8e55-d518af9644c2
75d3a95e-20a2-42f2-af60-f559f8a4c0b4,10819,LARGE WHITE KNIGHT CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/25d6d36e-7501-4a57-933c-73b3c05a8e33
215d44f5-ddc1-4a4d-a5e8-ff6407f6c29f,10820,LARGE WHITE KING CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/a6faad28-4f65-4b8d-bbf0-faf0d2b5e287
8e82b983-51b4-4e22-8f05-90e160efaebe,10821,LARGE WHITE ROOK CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/7029587d-f199-49ef-a19c-1f86bb2db647
f764eaf9-9fa6-45e9-9804-23f7265d5b5f,10822,SMALL BLACK QUEEN CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/9ea57fc3-4fbb-42ab-bf0e-6776204034ff
68759161-0ecb-422a-a95a-5ff4e5dda4bd,10823,SMALL BLACK KNIGHT CHESS PIECE,https://fileserver-g-p.sourcerer.tech/files/08343319-312a-4d72-9c8f-4fd3b5f76359
